PRODUKT,GYLDIG_FOM,GYLDIG_TOM,LAGER_MOTTAK,PRODUKT_KORT,PRODUKT_LANG,GRLPRODUKT,KNRPRODUKT,A64N_PRODUKT,A64_PRODUKT,IKKE_VHM,A38NP,A64NP,PUBAGG,I_U,V_T,A64EU_PRODUKT
019138,1970,9999,87400,Inv.arb.B&A,"Investeringsarbeider jordbruk, bygninger og anlegg",011,011,011,010,,01_03,,prim,,V,CPA_A01
021020,1970,9999,87400,"Inv. skogkultur","Investeringsarbeid, skogkultur",022,020,020,020,,01_03,,prim,,V,CPA_A02
022010,1970,9999,87000,"Tømmer,bartre","Rundtømmer av bartrær",022,020,020,020,,01_03,,prim,I,V,CPA_A02
022020,1970,9999,87000,"Tømmer,løv,trop.","Rundtømmer av løvtrær og tropiske tresorter",022,020,020,020,,01_03,,prim,I,V,CPA_A02
022040,1970,9999,87000,Ved,Ved,021,020,020,020,,01_03,,prim,I,V,CPA_A02
022049,1970,9999,87000,"Ved, EB.","Ved. Eget bruk",021,020,020,020,1,01_03,,prim,,V,CPA_A02
023000,1970,9999,87000,"Pyntegrønt mv.","Pyntegrønt og andre viltvoksende produkter av annet enn tre",022,020,020,020,,01_03,,prim,I,V,CPA_A02
024010,1970,9999,87400,Tj.skogbruk,"Tjenester tilknyttet skogbruk",022,020,020,020,,01_03,,prim,,V,CPA_A02
024020,1970,9999,87400,"Entrep.tj. skog","Entrepenørtjenester tilknyttet skogbruk",022,020,020,020,,01_03,,prim,,V,CPA_A02
029029,1970,9999,87940,"Lagerendr. skog","Lagerendring, vekst i dyrket skog",022,020,020,020,,01_03,,prim,,V,CPA_A02
029118,1970,9999,87400,Inv.arb.Skog/vei,"Investeringsarbeider skogbruk, vegbygging",022,020,020,020,,01_03,,prim,,V,CPA_A02
031110,1970,9999,87000,"Laks,ørret,fersk","Laks og ørret, fersk eller kjølt",031,031,031,030,,01_03,,prim,I,V,CPA_A03
031120,1970,9999,87000,"Sild,brisling mv","Sild, brisling og lodde, fersk eller kjølt",031,031,031,030,,01_03,,prim,I,V,CPA_A03
031130,1970,9999,87000,"Torsk, fersk","Torsk, fersk eller kjølt",031,031,031,030,,01_03,,prim,I,V,CPA_A03
031140,1970,9999,87000,"Sei,hyse mv.","Sei, hyse mv.",031,031,031,030,,01_03,,prim,I,V,CPA_A03
031150,1970,9999,87000,"Makrell, fersk","Makrell, fersk eller kjølt",031,031,031,030,,01_03,,prim,I,V,CPA_A03
031160,1970,9999,87000,"Fisk fersk INAS","Fiskeslag ellers, fersk eller kjølt",031,031,031,030,,01_03,,prim,I,V,CPA_A03
031169,1970,9999,87000,"Fisk EB.","Fisk. Eget bruk",031,031,031,030,1,01_03,,prim,,V,CPA_A03
031310,1970,9999,87000,"Skalldyr mv.","Reker, andre skalldyr og bløtdyr",031,031,031,030,,01_03,,prim,I,V,CPA_A03
031380,1970,9999,87000,"Sjøprodukt,inas","Sjøprodukter ellers",031,031,031,030,,01_03,,prim,I,V,CPA_A03
031500,1970,9999,87000,Perler,Perler,031,031,031,030,,01_03,,prim,I,V,CPA_A03
031690,1970,9999,87000,"Sel,hvalfangst","Sel- og hvalfangst",031,031,031,030,,01_03,,prim,,V,CPA_A03
031700,1970,9999,87400,Tj.fiske_fangst,"Tjenester tilknyttet fiske og fangst",031,031,031,030,,01_03,,prim,,V,CPA_A03
032199,1970,9999,87930,Lagerendr.fiskop,"Lagerendring fiskeoppdrett",032,032,032,030,,01_03,,prim,,V,CPA_A03
032310,1970,9999,87000,"Laks,ørret,oppdr","Laks og ørret, oppdrett",032,032,032,030,,01_03,,prim,B,V,CPA_A03
032320,1970,9999,87000,"Torsk, oppdrett","Torsk, fersk eller kjølt, oppdrett",032,032,032,030,,01_03,,prim,B,V,CPA_A03
032330,1970,9999,87000,"Fiske inas oppdr","Fiskeslag ellers, fersk eller kjølt, oppdrett",032,032,032,030,,01_03,,prim,B,V,CPA_A03
032350,1970,9999,87000,"yngel,settef. mv","Fiskeyngel, settefisk, akvariefisk mv",032,032,032,030,,01_03,,prim,I,V,CPA_A03
039118,1970,9999,87400,Inv.fiske/mask.m,"Investeringsarbeider fiske, maskiner mv.",031,031,031,030,,01_03,,prim,,V,CPA_A03
039129,1970,9999,87400,"Inntekt fraktfar","Inntekt av fraktfart",031,031,031,030,,01_03,,prim,,V,CPA_A03
050000,1970,9999,87000,"Bryting,steinkul","Bryting av steinkull",051,050,050,060,,05_09,,050,I,V,CPA_B
060010,1970,9999,87000,Råolje,Råolje,061,061,061,060,,05_09,,oljegs,I,V,CPA_B
060020,1970,9999,87000,Naturgass,Naturgass,064,062,062,060,,05_09,,oljegs,I,V,CPA_B
060030,1970,9999,87000,"Naturgass (LNG)","Naturgass i flytende form (LNG)",065,062,062,060,,05_09,,oljegs,I,V,CPA_B
060058,1970,9999,87400,"Eg.inv. oljeV.","Egne investeringsarbeider i oljevirksomhet",394,392,392,060,,05_09,,tjllers,,T,CPA_B
070000,1970,9999,87000,"Metallhold malm","Metallholdig malm",075,050,050,060,1,05_09,,050,I,V,CPA_B
081100,1970,9999,87000,"Bryting,stein mv","Bryting av stein til bygge- og anleggsvirksomhet,kalkstein,gips, kritt og skifer",075,050,050,060,,05_09,,050,I,V,CPA_B
081200,1970,9999,87000,"Grus,sand, mv","Grus, sand leire og kaolin",075,050,050,060,,05_09,,050,I,V,CPA_B
089100,1970,9999,87000,"Kjemiske mineral","Kjemiske mineraler og gjødselsmineraler",075,050,050,060,,05_09,,050,I,V,CPA_B
089900,1970,9999,87000,"pim-, slipestein","pimpesten slipessten granat  naturlig asfalt",075,050,050,060,1,05_09,,050,I,V,CPA_B
091010,1970,9999,87300,"Boring,olje,gass","Boring etter olje og gass (inkl. legging av rør)",090,090,090,060,,05_09,,oljdiv,U,T,CPA_B
091090,1970,9999,87950,A.tj.ojeV.,"Andre tjenester tilknyttet olje- og gassutvinning",090,090,090,060,,05_09,,oljdiv,U,T,CPA_B
099000,1970,9999,87300,"Tj.A.bergverk,ut","Tjenester tilknyttet annen bergverksdrift og utvinning",079,050,050,060,,05_09,,050,,V,CPA_B
101110,1970,9999,87000,"Kjøtt,storfe ffk","Kjøtt av storfe, ferskt, fryst eller kjølt",101,100,101,100,,10_12,,nyt,B,V,CPA_C10T12
101120,1970,9999,87000,"Kjøtt,svin, ffk","Kjøtt av svin, ferskt , fryst eller kjølt",101,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
101130,1970,9999,87000,"Kjøtt av sau og","Kjøtt av sau og geit",101,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
101140,1970,9999,87000,"Slakteavfall, sp","Slakteavfall, spiselig",101,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
101190,1970,9999,87000,"Kjøtt- og slakte","Kjøtt- og slakteavfall ellers",101,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
101210,1970,9999,87000,"Kjøtt av fjerkre","Kjøtt og slakteavfall av fjerkre, fersk, fryst eller kjølt",101,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
101250,1970,9999,87000,"Dun og fjær","Dun og fjær",101,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
101310,1970,9999,87000,"Kjøtt- og slakte","Kjøtt- og slakteavfall, saltet, tørket eller røkt",101,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
101320,1970,9999,87000,"Kjøtt o.l. tilbe","Kjøtt o.l. tilberedt eller konservert",101,100,101,100,,10_12,,nyt,B,V,CPA_C10T12
101330,1970,9999,87000,"Mel og pelleter","Mel og pelleter av kjøtt",101,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
101340,1970,9999,87000,"Matlaging og til","Matlaging og tilberedning",101,100,101,100,,10_12,,nyt,,V,CPA_C10T12
102010,1970,9999,87000,"Fisk,fileter kjø","Fisk og fiskefileter, kjølt",102,102,102,100,,10_12,,nyt,I,V,CPA_C10T12
102020,1970,9999,87000,"Fisk,fileter fry","Fisk og fiskefileter, fryst",102,102,102,100,,10_12,,nyt,B,V,CPA_C10T12
102030,1970,9999,87000,"Fisk,saltet,tørk","Fisk, saltet, tørket eller røkt",102,102,102,100,,10_12,,nyt,I,V,CPA_C10T12
102040,1970,9999,87000,"Fisk, tilberedt","Fisk, tilberedt eller konservert",102,102,102,100,,10_12,,nyt,B,V,CPA_C10T12
102050,1970,9999,87000,"Skalldyr tilbere","Kreps, reker og bløtdyr, fryst, tlberedt eller konservert",102,102,102,100,,10_12,,nyt,I,V,CPA_C10T12
102060,1970,9999,87000,"Fiskemel o.l.","Fiskemel o.l.",102,102,102,100,,10_12,,nyt,I,V,CPA_C10T12
102070,1970,9999,87000,"Industrifisk mv.","Industrifisk, hoder og annet fiskeavfall",102,102,102,100,,10_12,,nyt,I,V,CPA_C10T12
103100,1970,9999,87000,"tørket,potet mv.","tørket, potet, Mel og flak av poteter",103,100,103,100,,10_12,,nyt,B,V,CPA_C10T12
103200,1970,9999,87000,"Frukt.og gr.saft","Frukt- og grønnsaksaft",103,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
103910,1970,9999,87000,"Frosne grønnsak","Frosne grønnsaker",103,100,103,100,,10_12,,nyt,B,V,CPA_C10T12
103920,1970,9999,87000,"Frukt,nøtter,tør","Frukt og nøtter, tørket eller konservert",103,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
103930,1970,9999,87000,"Syltetøy,purè","Syltetøy, fruktgele samt puré og mos av frukter og nøtter",103,100,103,100,,10_12,,nyt,B,V,CPA_C10T12
104000,1970,9999,87000,"Veget,anim olje","Vegetabilske og animalske oljer og fettstoffer",104,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
105100,1970,9999,87000,"Melk og fløte","Melk og fløte",105,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
105110,1970,9999,87400,Returmelk,Returmelk,105,100,101,100,,10_12,,nyt,,V,CPA_C10T12
105120,1970,9999,87000,Melkepulver,Melkepulver,105,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
105130,1970,9999,87000,Smør,Smør,105,100,101,100,,10_12,,nyt,B,V,CPA_C10T12
105140,1970,9999,87000,Ost,Ost,105,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
105150,1970,9999,87000,A.melkeprodukt,"Andre melkeprodukter, yoghurt, milkshake mv.",105,100,101,100,,10_12,,nyt,I,V,CPA_C10T12
105200,1970,9999,87000,"Iskrem,spiseis","Iskrem og spiseis",105,100,101,100,,10_12,,nyt,B,V,CPA_C10T12
106110,1970,9999,87000,"Mel,kakemiks","Mel, finmalt og kakemiks o.l. til baking",106,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
106120,1970,9999,87000,Kornvarer,Kornvarer,106,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
106200,1970,9999,87000,"Stivelse og stiv","Stivelse og stivelsesprodukter",106,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
107100,1970,9999,87000,"Brød og kaker","Brød og kaker",119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
107200,1970,9999,87000,Konditorvarer,"Kavringer, kjeks og andre konserverte konditorvarer",119,100,103,100,,10_12,,nyt,B,V,CPA_C10T12
107300,1970,9999,87000,Pastavarer,Pastavarer,119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
108100,1970,9999,87000,Sukker,Sukker,013,013,013,010,,01_03,,prim,I,V,CPA_A01
108210,1970,9999,87000,Kakao,Kakao,119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
108220,1970,9999,87000,S.lade.sukkerVar,"Sjokolade og sukkervarer",119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
108310,1970,9999,87000,"Kaffe, brent ol.","Kaffe, brent eller koffeinfri, kaffeerstatninger og -ekstrakter",119,100,103,100,,10_12,,nyt,B,V,CPA_C10T12
108330,1970,9999,87000,"Te, teekstrakter","Te, teekstrakter, urtete",119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
108400,1970,9999,87000,"Eddik og sauser","Eddik og sauser",119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
108500,1970,9999,87000,"Ferdig mat","Ferdig mat",119,100,103,100,,10_12,,nyt,B,V,CPA_C10T12
108600,1970,9999,87000,Homog.næringsmid,"Homogeniserte næringsmidler (barnemat)",119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
108910,1970,9999,87000,"Supper,buljonger","Supper og buljonger",119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
108920,1970,9999,87000,"Eggeplommer,mv.","Eggeplommer, eggealbumin o.l",119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
108930,1970,9999,87000,Gjær,Gjær,119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
108940,1970,9999,87000,Veg.saf.ekstr.mv,"Vegetabilske safter og ekstrakter m.v. (ikke mat)",119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
108990,1970,9999,87000,"Matvarer ellers","Matvarer ellers",119,100,103,100,,10_12,,nyt,B,V,CPA_C10T12
109100,1970,9999,87000,Kraftforblanding,"Kraftforblanding for husdyr",119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
109200,1970,9999,87000,"Dyrefor,kjæledyr","Dyrefor for kjæledyr",119,100,103,100,,10_12,,nyt,I,V,CPA_C10T12
110100,1970,9999,87000,"Brennevin o.a.","Brennevin o.a. destillerte alkoholholdige drikkevarer",110,115,110,100,,10_12,,nyt,I,V,CPA_C10T12
110200,1970,9999,87000,Vin,Vin,110,115,110,100,,10_12,,nyt,I,V,CPA_C10T12
110300,1970,9999,87000,"Eplesider o.a.","Eplesider o.a. gjærede drikkevarer",110,115,110,100,,10_12,,nyt,I,V,CPA_C10T12
110500,1970,9999,87000,Øl,Øl,110,115,110,100,,10_12,,nyt,I,V,CPA_C10T12
110600,1970,9999,87000,Malt,Malt,110,115,110,100,,10_12,,nyt,I,V,CPA_C10T12
110710,1970,9999,87000,"Drikkevann,","Drikkevann, detaljpakket",110,115,110,100,,10_12,,nyt,I,V,CPA_C10T12
110720,1970,9999,87000,"Mineralvann,","Mineralvann, alkoholfritt øl og vin t.o.m. 0,5%",110,115,110,100,,10_12,,nyt,I,V,CPA_C10T12
110900,2002,9999,87000,Alko.imp.ulovlig,"Alkoholholdige drikkevarer, importert ulovlig",110,115,110,100,,10_12,,nyt,U,V,CPA_C10T12
120000,1970,9999,87000,Tobakksvarer,Tobakksvarer,120,115,110,100,,10_12,,nyt,I,V,CPA_C10T12
131000,1970,9999,87000,Tekstilfibre,Tekstilfibre,135,130,130,130,,13_15,,130,I,V,CPA_C13T15
132000,1970,9999,87000,"Vevede tekstiler","Vevede tekstiler og etterbehandling av tekstiler",135,130,130,130,,13_15,,130,I,V,CPA_C13T15
139100,1970,9999,87000,Trikotasjestoffe,Trikotasjestoffer,135,130,130,130,,13_15,,130,I,V,CPA_C13T15
139210,1970,9999,87000,"A. tekstilvarer","Andre tekstilvarer",135,130,130,130,,13_15,,130,I,V,CPA_C13T15
139220,1970,9999,87000,Sekk.poser.Embal,"Sekker og poser (emballasje)",135,130,130,130,,13_15,,130,I,V,CPA_C13T15
139230,1970,9999,87000,"Presenninger,mv.","Presenninger, telt, markiser, seil",135,130,130,130,,13_15,,130,I,V,CPA_C13T15
139240,1970,9999,87000,"Matter,tepper mv","Matter, vatterte tepper, Soveposer, dyner",135,130,130,130,,13_15,,130,I,V,CPA_C13T15
139290,1970,9999,87000,"Redningsvest,mv.","Redningsvester, kluter, flagg, vimpler",135,130,130,130,,13_15,,130,I,V,CPA_C13T15
139300,1970,9999,87000,Gulvtepper,Gulvtepper,135,130,130,130,,13_15,,130,I,V,CPA_C13T15
139400,1970,9999,87000,"Tauverk og nett","Tauverk og nett",135,130,130,130,,13_15,,130,I,V,CPA_C13T15
139500,1970,9999,87000,"Fiberduker,","Fiberduker, ikke-vevde tekstiler unntatt klær",135,130,130,130,,13_15,,130,I,V,CPA_C13T15
139600,1970,9999,87000,"Andre tekstiler","Andre tekstiler til teknisk og industriell bruk",135,130,130,130,,13_15,,130,I,V,CPA_C13T15
140000,1970,9999,87000,Klær,Klær,140,130,130,130,,13_15,,130,I,V,CPA_C13T15
151000,1970,9999,87000,"lær og pelskinn","Garvet og beredt lær, beredte og fargede pelsskinn",150,130,130,130,,13_15,,130,I,V,CPA_C13T15
151200,1970,9999,87000,"Reiseeffekter mv","Reiseeffekter mv.",150,130,130,130,,13_15,,130,I,V,CPA_C13T15
152000,1970,9999,87000,"Sko m. tilhørend","Sko m. tilhørende deler",150,130,130,130,,13_15,,130,I,V,CPA_C13T15
161010,1970,9999,87000,"Trelast, saget e","Trelast, saget eller kuttet",160,160,160,160,,16_18,,160,I,V,CPA_C16
161020,1970,9999,87000,"Trelast ellers","Trelast ellers",160,160,160,160,,16_18,,160,I,V,CPA_C16
161030,1970,9999,87000,"Tømmer m.v. impr","Tømmer m.v. impregnert, ledningsstolper",160,160,160,160,,16_18,,160,I,V,CPA_C16
161090,1970,9999,87000,Treimpregnerings,Treimpregneringsverk,160,160,160,160,,16_18,,160,,V,CPA_C16
162110,1970,9999,87000,Treplater,Treplater,160,160,160,160,,16_18,,160,I,V,CPA_C16
162120,1970,9999,87000,"Finer og fortett","Finer og fortettet tre",160,160,160,160,,16_18,,160,I,V,CPA_C16
162200,1970,9999,87000,"Parkett, takspon","Parkett, takspon",160,160,160,160,,16_18,,160,I,V,CPA_C16
000014,1970,9999,87400,Matv.e.kantiner,"Matvarer til egne kantiner, institusjoner, skip o.l",0014,0014,0014,,,,,,,F,
000016,1970,9999,87400,Repr.Forr.reiser,"Representasjon (Forretningsreiser)",0016,0016,0016,,,,,,,F,
000018,1970,9999,87400,"Arb.tøy,verkt.mv","Verneutstyr, kantineutstyr, arbeidstøy, verktøy",0018,0018,0018,,,,,,,F,
000020,1970,9999,87400,Rekv.rengj.midl.,"Kontorrekvisita, rengjøringsmidler",0020,0020,0020,,,,,,,F,
000026,1970,9999,87400,Bank&fors.gebyr,"Bank og forsikringstjenester, offentlige gebyrer og aviser.",0026,0026,0026,,,,,,,F,
000030,1970,9999,87400,Godstr.,"Godstransport, lasting, lagring",0030,0030,0030,,,,,,,F,
000031,1970,9999,87400,Forr.tj.y.rengtj,"Post, Telefontjenester og internett og andre forretningsmessige tjenester, (regnskap, it, reklame, rettshjelp, teknisk konsulenttjenester)",0031,0031,0031,,,,,,,F,
000033,1970,9999,87400,Hotelltj.innenl.,"Hotelltjenester, personreiser innenlands",0033,0033,0033,,,,,,,F,
000035,1970,9999,87400,"Andre reiseutg.","Andre reiseutgifter mv.",0035,0035,0035,,,,,,,F,
000040,1970,9999,87400,Utleie,"Utleie av biler, datamaskiner og maskiner og utstyr ellers",0040,0040,0040,,,,,,,F,
000045,1970,9999,87400,Entreprenørlev.,Entreprenørleveranser,0045,0045,0045,,,,,,,F,
000050,2009,2011,87400,Fj.kost.oljeinnr,"Fjerningskostnader for olje- og gassinnretninger",0050,0050,0050,,,,,,,F,
000076,1970,9999,87400,Emballasje,Emballasje,0076,0076,0076,,,,,,,F,
000150,1970,9999,87400,"Rep.av maskiner","Reparasjon av maskiner, redskap, inventar",0150,0150,0150,,,,,,,F,
000160,1970,9999,87400,"Rep. av B&A","Reparasjon av bygg og anlegg",0160,0160,0160,,,,,,,F,
000350,1970,9999,27500,Handelsvarer,"Handelsvarer (salg-forbruk), avanse",455,450,460,460,,45_47,,tjllers,U,T,CPA_G46
000371,1970,9999,87400,"Pros. innenl.","Prosesseringstjenester, innenlands",330,330,330,330,,31_33,,tjllers,U,T,CPA_C33
000372,1970,9999,87400,"Pros. utenl.","Prosesseringstjenester, utenlands",330,330,330,330,,31_33,,tjllers,U,T,CPA_C33
000374,1970,2007,87400,Uspes.rep.ar.i&b,"Uspesifisert reparasjonsarbeid i bergverksdrift, industri og e-verk.",330,330,330,330,,31_33,,tjllers,,T,CPA_C33
000375,1970,2007,87400,Mont.arb.ind.&be,"Monteringsarbeid i bergverksdrift, industri og e-verk.",330,330,330,330,,31_33,,tjllers,U,T,CPA_C33
000379,1970,9999,87400,"Honorarer,a.tj.","Honorarer og diverse andre tjenester (industri)",735,730,740,740,,73_75,,fin,U,T,CPA_M74_75
000382,1970,9999,87400,Egn.inv.arb.mask,"Egne investeringsarbeider på maskiner",394,392,392,280,,05_09,,tjllers,,T,CPA_C28
000383,1970,9999,87400,Egn.inv.arb.b&an,"Egne investeringsarbeider på bygg og anlegg",394,392,392,410,,05_09,,tjllers,,T,CPA_F
000384,1970,9999,87920,V.u.arb.ind.berg,"Varer under arbeid i bergverksdrift og industri, ekskl. skip, oljeborerigger og oljeutvinningsplattformer",283,280,280,280,,28,,verksted,,V,CPA_C28
000385,1970,9999,87400,Egn.inv.arb.EDB,"Egne investeringsarbeider, EDB-programvare",394,392,392,620,,05_09,,tjllers,,T,CPA_J62_63
000386,2002,9999,87400,Egn.inv.immatri,"Egne investeringsarbeider, immatrielle eiendeler",394,392,392,590,,05_09,,tjllers,,T,CPA_J59_60
000387,1970,9999,87400,Egn.inv.FoU,"Egne investeringsarbeider, forskning og utvikling",396,392,392,720,,05_09,,tjllers,,T,CPA_M72
000389,1970,9999,87400,Eg.inva.kommf.,"Egne investeringsarbeider i kommuneforvaltningen",394,392,392,410,,41_43,,tjllers,,T,CPA_F
000390,1970,1995,87000,Verdreg.vari.ind,"Verdiregulering av vareinnsats i bergverksdrift og industri",283,280,280,280,,28,,verksted,,V,CPA_C28
000910,1970,2015,87300,"Korr. HR2014","Korreksjon HR2014 Annet",283,280,280,280,,28,,verksted,,V,CPA_C28
000940,1970,2008,87300,"Korr. FoU","Korreksjon HR2014 Forskning og utvikling",720,720,720,720,,72,,fin,U,T,CPA_M72
000950,1970,2008,87300,"Korr. våpensys","Korreksjon HR2014 Våpensystemer",283,280,280,280,,28,,verksted,,V,CPA_C28
000970,1970,9999,87970,"korr. mva og inv","korreksjonsbeløp merverdiavgift(historisk investeringsavgift)",0097,0097,0097,,,,,,,F,
000990,1970,9999,87990,Skiftvirkninger,"Skiftvirkninger i faste priser (korreksjon av industri)",283,280,280,280,,28,,verksted,,V,CPA_ZZZ
005045,1970,9999,87400,"Korr.invest. SAS","Korreksjon for avvik mellom faktiske investeringer og fordelte investeringer ut fra 2/7 av luftfartsaktiva i SAS",304,304,303,300,,29_30,,skiplfly,,V,CPA_C30
005046,1970,9999,87400,Korr.inv.kontsok,"Korreksjon for utenlands andel av olje- og gassfeltene på kontinentalsokkelen, investeringsutgifter",007,007,007,300,,28,,skiplfly,U,V,CPA_C30
005048,1970,9999,87400,"Korr.drift,kont.","Korreksjon for utenlands andel av olje- og gassfeltene på kontinentalsokkelen, driftsutgifter",006,006,006,300,,69_71,,oljdiv,U,T,CPA_C30
005051,1970,9999,87400,Dr.utg.utl.fiske,"Fiskeri- og hvalfangstens driftsutgifter i utlandet",008,008,008,300,,69_71,,tjllers,,T,CPA_C30
005053,1970,9999,87400,Dr.utg.utl.sjøf.,"Skipsfartens driftsutgifter i utlandet, ekskl. bunkers",005,005,005,520,,49_53,,005,U,T,CPA_H52
005055,1970,9999,87400,Dr.utg.utl.luft.,"Luftfartens driftsutgifter i utlandet",008,008,008,520,,49_53,,tjllers,U,T,CPA_H52
005056,1970,9999,87400,Dr.utg.utl.bor.,"Driftsutgifter i utlandet ved boring etter olje og gass, inklusive uspesifisert tjenesteimport",004,004,004,280,,28,,oljdiv,U,T,CPA_C28
005057,1970,9999,87400,Dr.utg.utl.oljet,"Driftsutgifter i utlandet, olje- og gasstransport med rør",006,006,006,280,,69_71,,oljdiv,U,T,CPA_C28
005059,1970,9999,87400,Imp.honorar.a.tj,"Import av honorarer og diverse andre tjenester",008,008,008,690,,69_71,,tjllers,U,T,CPA_M69_70
005060,1970,9999,87400,Usp.imp.utv.olje,"Uspesifisert vareimport for utvinning av olje og gass, drifts- og investeringsutgifter",007,007,007,300,,28,,skiplfly,U,V,CPA_C30
005061,1970,9999,87400,"Usp.små vare.imp","Annen uspesifisert vareimport(verdibeløp under kr 200)",595,580,580,580,,58_60,,tjllers,I,T,CPA_J58
005062,1970,9999,87400,Usp.v.imp.tr.olj,"Uspesifisert vareimport for olje- og gasstransport med rør, drifts- og investeringsutgifter",007,007,007,280,,28,,skiplfly,U,V,CPA_C28
005063,1970,9999,87400,Usp.tj.imp.utv.o,"Uspesifisert tjenesteimport for utvinning av olje og gass, drifts- og investeringsutgifter",006,006,006,690,,69_71,,oljdiv,U,T,CPA_M69_70
005064,1970,9999,87400,Usp.tj.imp.tra.o,"Uspesifisert tjenesteimport for olje- og gasstransport med rør, drifts- og investeringsutgifter",006,006,006,690,,69_71,,oljdiv,U,T,CPA_M69_70
005065,1970,9999,87400,Usp.tj.imp.statf,"Uspesifisert tjenesteimport, statsforvaltningen",008,008,008,690,,69_71,,tjllers,U,T,CPA_M69_70
005066,1970,2015,87400,"Norske turis.i u","Norske turister i utlandet",009,009,009,X02,,X02,,reise,U,T,X02
005067,1970,9999,87400,"Nordm.i utl.ell.","Nordmenn i utlandet, ellers",009,009,009,X02,,X02,,reise,U,T,X02
005068,1970,9999,87400,Forretningsreise,"Forretningsreiser (vareinnsats)",009,009,009,550,,X02,,reise,U,T,CPA_I
005069,1970,9999,87400,Imp.turoperatør,"Import,turoperatørtjenester (produktinnsats)",009,009,009,550,,X02,,reise,U,T,CPA_I
005070,1970,9999,87400,"Utlendinger i N.","Utlendinger i Norge",010,010,010,X01,,X01,,reise,U,T,X01
005071,2016,9999,87400,"No turis.i u,dag","Norske turister i utlandet, dagsreiser, grensehandel",009,009,009,X02,,X02,,reise,U,T,X02
005072,2016,9999,87400,"No turis.i u,ove","Norske turister i utlandet, overnatting,",009,009,009,X02,,X02,,reise,U,T,X02
008100,1970,9999,87400,Boliger,"Boliger,leiligheter,fritidshus",0810,0815,0810,,,,0810,0815,,I,
008108,1970,9999,87400,"Bolig egn invarb","Boliger egne investereingsarbeider",0810,0815,0810,,,,0810,0815,,I,
008180,1970,9999,87400,"Br.bolig tr.kost","Brukte boliger, transaksjonskostnader",0810,0815,0810,,,,0810,0815,,I,
008190,1970,9999,87400,Tr.kost.grunn,"Transaksjonskostnader, tomter og grunn",0810,0815,0810,,,,0810,0815,,I,
008200,1970,9999,87400,Næringsbygg,Næringsbygg,0820,0815,0820,,,,0820,0815,,I,
008208,1970,9999,87400,"Nær.byg.egn inv","Næringsbygg, egne investeringsarbeider",0820,0815,0820,,,,0820,0815,,I,
008290,1970,9999,87400,Br.nær.byg.tr.ko,"Brukte næringsbygg, transaksjonskostnader",0820,0815,0820,,,,0820,0815,,I,
008300,1970,9999,87400,Gr.frb.jord.skog,"Grunnforbedringer i jord- og skogbruk",0831,0815,0830,,,,0830,0815,,I,
